LINEAR ID,Plinear,Pztf,N_L,N_Z,L_chi2r,Z_chi2r,L_chi2,Z_chi2,Lampl,Zampl,BpeakL,BpeakZ,BperiodL,BperiodZ,Periodogram_f,B_score,Blazhko_f
18759849,0.310639,1.173034,142,29,0.8,5.8,0.7,48.5,0.39,1596.8,3.2591,0.8798,25.0156,36.6166,-,0,-1
18763325,0.675849,0.675847,213,1362,0.9,1.9,0.9,7.9,0.6,0.63,1.5259,1.5258,21.631,21.6685,-,0,-1
18767447,0.304692,0.304692,212,1258,1.4,1.6,3.3,3.4,0.29,0.28,3.4202,3.4202,7.2354,7.2343,-,0,-1
18769661,0.636096,0.636107,185,1320,0.8,2.4,0.8,8.8,0.82,1.08,1.6192,1.6183,21.2179,21.6427,-,0,-1
18772490,0.518184,0.518171,240,207,3.7,4.4,34.3,35.6,0.82,0.53,1.9976,2.0026,14.7493,13.7448,-,0,-1
18773074,0.699313,0.699305,188,1282,1.1,1.2,1.1,2.1,0.58,0.78,1.4638,1.4785,29.5334,20.6186,-,0,-1
18773211,0.402521,0.402494,201,1252,1.7,2.0,6.8,5.0,0.39,0.56,2.5617,2.488,12.9316,289.0173,-,0,-1
18783106,0.997477,0.340296,147,211,4.5,5.4,18.0,28.9,4.7,0.26,1.0253,2.9414,43.956,353.3569,-,0,-1
18786504,0.538389,0.538387,197,1307,0.9,1.6,0.8,3.9,0.99,0.98,1.9301,1.9301,13.7571,13.7599,-,0,-1
18788000,0.621658,0.621664,146,212,1.1,1.2,0.9,1.9,0.87,0.7,1.6791,1.6114,14.1784,354.6099,-,0,-1
18789546,0.705446,0.70545,184,1297,1.0,0.9,3.3,1.7,0.29,0.28,1.4618,1.4211,22.5836,284.0909,-,0,-1
18792797,0.561061,0.5611,211,3947,1.5,3.6,8.1,29.7,0.76,1.22,1.8211,1.8557,25.7765,13.6027,-,0,-1
18794648,0.596301,2.422173,193,12,0.9,0.6,1.1,4.0,0.54,12358.21,1.7304,0.4171,18.7424,236.6864,-,0,-1
18796691,0.456878,0.456865,218,1289,1.0,2.2,2.7,10.1,1.2,1.02,2.2749,2.2819,11.6083,10.7458,-,0,-1
18811128,0.663156,2.247456,70,11,1.2,0.2,2.2,0.1,0.41,1013.51,1.5122,0.4512,234.4666,159.4896,-,0,-1
18833436,0.571963,0.571965,230,1376,0.7,1.7,0.6,3.8,0.78,1.13,1.8099,1.7518,16.2522,290.2758,-,0,-1
18835631,0.532463,0.532459,224,532,1.1,2.9,1.1,19.2,0.91,1.21,1.8809,1.881,357.7818,340.1361,-,0,-1
18836175,0.544014,0.544001,212,2727,1.8,4.6,4.5,41.0,0.73,0.66,1.9033,1.9205,15.3516,12.1595,-,0,-1
18837551,0.497664,0.497664,204,1413,1.0,2.8,2.7,19.6,0.88,0.87,2.077,2.0127,14.7951,302.1148,-,0,-1
18842335,0.47571,0.475899,223,4001,2.0,3.0,7.1,19.9,0.64,1.0,2.1518,2.1506,20.1329,20.2922,-,0,-1
18847366,0.595378,0.595373,229,2642,0.8,1.1,0.8,2.1,0.64,0.94,1.7304,1.6863,19.6812,150.0375,-,0,-1
18857359,0.63305,0.63305,218,2851,0.6,1.5,0.5,4.0,0.53,0.77,1.6143,1.6318,28.8268,19.1589,-,0,-1
18861334,0.377387,0.754782,204,398,0.9,3.6,1.6,22.7,0.47,0.33,2.7514,1.3556,9.8474,32.5309,-,0,-1
18863221,0.682021,0.341011,163,2814,0.7,1.5,0.5,2.4,0.37,0.49,1.5169,2.969,19.7414,27.3523,-,0,-1
18863594,0.296709,0.296711,211,527,0.9,1.6,1.2,2.6,0.43,0.43,3.4719,3.3732,9.8469,347.2222,-,0,-1
18870159,0.531439,0.531407,205,2861,1.0,4.2,1.3,23.8,0.71,0.93,1.9492,1.9422,14.8006,16.5426,-,0,-1
18870268,0.589831,0.589804,202,2797,0.9,3.2,1.1,15.5,0.76,0.85,1.7294,1.7373,29.4247,23.8977,-,0,-1
18870395,0.323493,0.323489,227,2879,1.0,1.7,1.2,4.5,0.45,0.43,3.1644,3.1343,13.6696,23.2775,-,0,-1
18875199,0.634381,0.63438,228,2781,0.8,2.9,1.3,13.4,0.81,1.06,1.6254,1.6263,20.3915,20.004,-,0,-1
18892285,0.516731,0.535367,75,1139,1.9,2.9,5.1,12.3,0.87,0.84,1.9578,1.9353,44.3853,14.8324,-,0,-1
18909027,0.554363,0.277176,135,701,2.1,1.7,4.5,3.3,0.42,0.4,1.8495,3.611,21.9274,313.4796,-,0,-1
18912216,0.346897,0.69382,191,488,3.1,7.7,8.4,55.3,0.35,0.45,2.8868,1.4443,246.0025,333.8898,-,0,-1
18915042,0.611514,0.611512,230,138,0.7,1.4,0.5,2.7,0.62,0.44,1.6381,1.6528,355.2398,57.1755,-,0,-1
18923259,0.537989,0.537993,184,706,0.9,1.5,1.1,4.6,0.91,0.93,1.8644,1.9307,178.731,13.8947,-,0,-1
18926898,0.805675,0.268557,248,506,1.1,0.9,4.4,0.9,0.24,0.2,1.2535,3.8645,81.4996,7.098,-,0,-1
18935889,0.545225,0.54523,236,494,0.9,2.8,1.1,33.4,0.85,1.05,1.9184,1.9184,11.8631,11.8554,-,0,-1
18945850,0.585198,0.5852,185,719,2.0,1.8,4.6,7.2,1.13,1.02,1.7772,1.7679,14.6327,16.9147,-,0,-1
18974055,0.628689,0.62869,189,612,1.4,3.4,2.0,19.2,0.45,0.65,1.6492,1.6492,17.0823,17.0576,-,0,-1
18980586,0.591466,0.994501,183,65,1.0,12.0,0.9,155.0,0.5,429.67,1.7387,1.0441,20.8442,25.9504,-,0,-1
18989676,1.19062,0.595325,62,747,0.7,1.1,0.6,1.7,0.42,0.39,0.8503,1.6903,95.9233,95.057,-,0,-1
19006702,0.617641,1.994908,182,57,0.7,13.2,0.7,222.2,1.04,721.58,1.6674,0.5135,20.6932,81.5993,-,0,-1
19008895,0.296029,0.296022,167,635,0.8,1.0,0.6,1.6,0.42,0.5,3.4166,3.384,25.9302,170.2128,-,0,-1
19012211,0.659351,0.65932,190,71,0.6,1.3,0.6,1.9,0.76,0.66,1.5443,1.545,36.1011,35.292,-,0,-1
19013715,0.612437,1.501576,215,19,1.1,0.4,1.9,0.7,0.75,196.91,1.6864,0.6781,18.6706,82.3384,-,0,-1
19013854,0.53407,0.534073,183,600,1.0,3.0,2.3,21.1,0.78,0.89,1.9593,1.9375,11.5068,15.3527,-,0,-1
19024518,0.355836,0.355839,199,1771,1.1,3.9,1.4,16.5,0.32,0.33,2.8131,2.9079,351.4938,10.2449,-,0,-1
19033183,0.47828,0.478271,202,755,1.2,5.4,2.4,57.8,0.78,0.72,2.1486,2.1349,17.3025,22.7092,-,0,-1
19036607,0.372275,0.372271,184,145,0.7,1.0,0.5,1.2,0.45,0.33,2.7561,2.689,14.3062,355.8719,-,0,-1
19038039,1.049417,0.349809,204,629,1.0,1.5,1.9,3.0,0.4,0.51,0.9765,2.9321,42.4088,13.6314,-,0,-1
19052173,0.648954,0.324459,154,1110,0.9,1.4,1.0,2.5,0.35,0.36,1.5578,3.1204,59.2944,26.079,-,0,-1
19061592,0.704218,0.704207,205,996,0.7,1.1,0.5,1.6,0.45,0.65,1.4439,1.4751,41.9111,18.1455,-,0,-1
19063684,0.612993,0.613012,207,169,1.5,2.3,4.6,11.3,0.77,0.49,1.6342,1.6349,348.4321,278.5515,-,0,-1
19070350,0.518142,0.538446,163,1007,2.2,1.7,8.8,5.0,0.81,1.23,1.9337,1.93,265.9574,13.74,-,0,-1
19082421,0.56238,0.562384,210,166,0.8,1.2,1.1,2.1,0.78,0.63,1.781,1.7809,355.8719,357.1429,-,0,-1
19100907,0.674639,0.674663,214,207,0.8,1.4,0.7,3.5,0.64,0.49,1.4959,1.5231,73.2601,24.4618,-,0,-1
19105307,0.498047,0.49805,219,1297,1.1,1.7,1.3,4.5,1.0,1.01,2.013,2.013,193.0502,191.9386,-,0,-1
19112080,0.495934,0.495929,200,1033,0.8,2.2,1.0,7.8,0.98,1.41,2.0232,2.0232,146.9508,146.4129,-,0,-1
19115211,0.74794,0.747944,236,987,0.7,1.2,0.8,2.4,0.61,0.82,1.3574,1.3426,49.1159,179.6945,-,0,-1
19134067,0.536774,0.697893,209,1209,1.1,1.5,1.1,2.7,0.48,0.5,1.9329,1.4388,14.301,168.2086,-,0,-1
19156959,0.499305,0.517346,103,220,6.9,1.5,138.1,2.7,1035181.93,0.77,2.0726,1.9679,14.3143,28.6246,-,0,-1
19158666,0.611412,0.611412,187,1326,1.0,2.0,1.3,5.3,0.44,0.58,1.7125,1.6392,12.9946,274.7253,-,0,-1
19158769,0.41,0.409986,194,1474,1.0,1.5,1.1,3.6,0.35,0.34,2.5432,2.4426,9.5992,283.2861,-,0,-1
19191253,0.288157,1.455064,217,15,0.9,0.1,1.0,0.2,0.46,66.07,3.5716,0.6946,9.8751,135.5932,-,0,-1
19210556,0.494021,1.471063,160,13,1.0,0.4,1.7,85.1,1.1,536838.95,2.035,0.7059,92.8074,38.2629,-,0,-1
19224554,0.695712,0.695703,210,1522,1.0,2.6,1.6,15.2,0.87,1.09,1.4402,1.481,355.2398,22.9516,-,0,-1
19224568,0.730428,1.412187,204,21,1.0,0.8,1.1,2.8,0.59,225.24,1.4199,0.7163,19.6522,122.9256,-,0,-1
19224720,0.998581,0.5642,177,1439,2.7,6.4,7.7,97.2,73.43,0.53,1.0275,1.7759,38.3583,284.9003,-,0,-1
19226503,0.499266,1.962207,217,16,9.9,0.7,192.1,3.6,102.91,4212.49,2.0984,0.5167,10.4756,142.3488,-,0,-1
19256871,0.493517,0.493517,173,173,1.0,3.3,1.6,21.8,0.8,0.56,2.0759,2.0381,20.141,84.674,-,0,-1
19260165,0.306204,2.829456,153,12,11.3,105.0,164.3,44918.6,0.86,355380.43,3.3361,0.3588,14.2237,186.5672,-,0,-1
19261207,0.999886,0.978162,177,702,11.1,1.9,142.9,4.7,393.28,0.83,1.0223,1.0643,45.0653,23.8407,-,0,-1
19261782,0.336641,0.336644,184,451,2.9,1.4,10.4,1.9,0.29,0.52,3.0387,2.9767,14.6681,162.206,-,0,-1
19292869,0.532968,0.532971,158,618,0.8,2.0,1.0,8.5,0.6,0.89,1.9395,1.9395,15.8153,15.8128,-,0,-1
19293430,0.294917,0.294919,217,615,0.8,1.2,0.9,1.8,0.45,0.61,3.5287,3.3968,7.2493,164.7446,-,0,-1
19296451,0.518954,1.000158,150,32,0.9,9.8,3.6,348.2,0.96,684443.72,2.0028,1.0362,13.1796,27.5028,-,0,-1
19299502,1.753964,0.635782,56,1437,1.4,1.4,4.8,2.5,0.36,0.54,0.5835,1.6196,74.9906,21.3858,-,0,-1
19328398,0.529958,0.529965,209,147,0.9,2.2,1.4,7.2,0.72,0.51,1.9449,1.9448,17.2533,17.2637,-,0,-1
19337929,2.200403,0.639169,57,582,1.5,1.1,3.5,2.4,5.46,0.8,0.4592,1.6057,212.766,24.2689,-,0,-1
19343889,0.609727,0.609727,205,749,0.8,2.6,1.6,14.7,0.81,0.75,1.7036,1.684,15.7344,22.7505,-,0,-1
19356745,0.549451,0.549431,233,746,1.4,2.6,3.1,18.8,0.84,0.74,1.8228,1.8809,355.8719,16.4285,-,0,-1
19372092,0.601367,0.601375,193,1178,0.8,3.3,1.1,26.7,0.59,0.47,1.6933,1.6664,32.8407,283.2861,-,0,-1
19378602,0.657496,0.657497,229,366,0.9,1.0,0.8,1.6,0.8,0.61,1.5519,1.5571,32.3258,27.6319,-,0,-1
19379140,0.569694,0.569692,153,2126,1.0,4.2,1.8,44.3,0.58,0.91,1.8292,1.8378,13.541,12.1256,-,0,-1
19403325,0.656846,0.656853,236,2132,1.0,2.1,1.0,11.3,0.68,0.96,1.5694,1.5619,21.3015,25.3485,-,0,-1
19408994,0.64974,0.649804,217,1219,1.3,5.1,3.0,80.0,0.79,0.63,1.6018,1.6113,15.9426,13.8102,-,0,-1
19409771,0.570843,1.265439,217,23,1.6,7.8,6.1,245.9,0.8,526.36,1.7944,0.8012,23.4852,91.3242,-,0,-1
19411836,1.000133,0.518654,150,2222,5.2,1.6,29.9,4.7,53.77,0.88,1.0201,1.9654,49.334,26.7738,-,0,-1
19415071,0.821239,0.821243,222,979,0.9,1.6,0.9,2.9,0.37,0.48,1.2258,1.2235,123.6094,171.6738,-,0,-1
19420546,0.556641,0.556641,228,841,0.9,1.4,0.9,3.6,0.85,1.1,1.8641,1.8653,14.7929,14.5433,-,0,-1
19427328,0.577117,0.577115,155,880,1.4,2.3,3.2,8.9,1.13,1.46,1.7559,1.7362,43.1313,291.5452,-,0,-1
19431073,0.528105,0.528107,215,1311,0.9,1.7,1.1,4.8,1.01,0.93,1.9482,1.9481,18.315,18.3184,-,0,-1
19448961,0.335895,1.013566,251,1277,1.1,4.9,1.3,22.4,0.42,0.19,3.0148,0.9921,26.5358,183.1502,-,0,-1
19459131,0.622331,0.622332,215,1307,1.1,2.0,1.5,7.2,0.49,0.43,1.6772,1.6104,14.2187,283.6879,-,0,-1
19466437,0.542637,0.542515,208,1270,1.0,2.8,2.2,31.7,1.14,1.49,1.9228,1.923,12.5117,12.5423,-,0,-1
19472283,0.695936,0.695929,194,1280,0.7,1.2,0.5,2.4,0.61,0.89,1.4808,1.4808,22.792,22.792,-,0,-1
19481276,0.534597,0.534593,205,211,0.9,1.3,0.6,2.4,0.91,0.73,1.9118,1.9366,24.2248,15.1412,-,0,-1
19488878,0.289058,0.289048,225,1322,0.8,1.8,0.8,5.7,0.46,0.59,3.5948,3.4662,7.3923,151.0574,-,0,-1
19498410,0.997176,1.967608,92,20,4.1,0.6,14.5,8.1,43852.43,128.14,1.0123,0.5136,105.2078,185.1852,-,0,-1
19502772,0.316295,0.316294,237,1423,1.0,1.3,1.6,1.8,0.37,0.35,3.2629,3.2397,9.8697,12.8049,-,0,-1
19505504,0.679346,0.842204,216,36,0.9,9.8,1.1,254.9,0.76,37.0,1.5337,1.2271,16.214,25.1826,-,0,-1
19508548,0.704545,0.704554,231,1410,1.1,1.3,2.2,2.9,0.75,0.72,1.475,1.4229,17.9711,280.112,-,0,-1
19517555,0.668825,1.532448,204,15,0.8,0.0,0.6,0.0,0.45,43.29,1.5103,0.6584,66.2471,170.7942,-,0,-1
19521959,0.645871,0.645873,219,1455,0.7,1.3,0.7,2.7,0.75,1.03,1.6159,1.5787,14.7951,32.9272,-,0,-1
19532942,0.618856,0.618871,119,1435,0.8,1.7,1.2,4.0,0.86,1.28,1.6421,1.6912,38.117,13.2626,-,0,-1
19533186,0.344417,0.356994,221,97,1.6,4.5,4.4,26.7,0.43,0.54,3.0057,2.8428,9.7814,24.0067,-,0,-1
19548146,0.643206,0.643207,228,1567,0.8,1.2,0.7,1.9,0.44,0.43,1.6249,1.5894,14.2399,28.8434,-,0,-1
19558250,0.582075,0.582077,231,1260,0.7,1.4,0.6,3.5,0.76,1.04,1.7518,1.7214,29.5727,294.1176,-,0,-1
19566624,0.667755,0.667762,140,1572,1.2,1.2,2.9,3.4,0.69,0.96,1.5082,1.5079,94.0291,96.8523,-,0,-1
19567682,0.303706,0.303705,194,2813,0.8,1.1,0.7,1.4,0.49,0.41,3.3604,3.4363,14.7612,6.9621,-,0,-1
19579074,0.454616,0.45461,183,2620,1.0,2.4,0.7,8.2,1.05,1.53,2.2392,2.2982,25.2876,10.1528,-,0,-1
19592440,0.44943,0.449409,141,359,1.3,6.2,2.8,89.7,0.96,1.26,2.2928,2.2993,14.7569,13.4862,-,0,-1
19593570,0.583442,0.583449,198,373,2.1,2.3,5.6,14.9,0.81,1.15,1.7457,1.7808,31.5408,14.9667,-,0,-1
19597618,0.545326,0.545315,183,373,0.8,2.3,0.7,11.3,0.89,1.33,1.8367,1.9183,346.0208,11.8364,-,0,-1
19612582,0.453803,0.453806,213,677,1.5,3.4,3.7,17.4,0.93,0.91,2.304,2.304,9.9562,9.9577,-,0,-1
19618183,0.473238,0.473238,157,1400,0.8,1.9,0.8,42.5,1.19,1.12,2.148,2.1683,28.6944,18.1127,-,0,-1
19644291,0.998581,0.450784,207,123,9.6,2.2,119.7,11.7,117.74,1.12,1.0385,2.2225,26.9469,241.838,-,0,-1
19647392,0.284244,0.284244,182,477,1.0,1.0,1.1,1.4,0.44,0.64,3.6606,3.5215,7.0161,295.858,-,0,-1
19655048,0.565345,0.565345,221,615,0.9,2.9,1.2,22.1,0.88,1.19,1.8145,1.8468,21.8771,12.8304,-,0,-1
19661763,0.618129,0.867785,219,37,0.7,6.0,0.7,38.6,0.86,80.58,1.6639,1.192,21.6661,25.2111,-,0,-1
19668062,0.502372,0.502382,208,619,0.8,2.1,1.1,8.1,0.93,1.36,2.0029,1.9966,80.8734,163.8002,-,0,-1
19670874,0.483214,0.483206,161,752,1.1,2.2,2.1,10.3,0.96,1.09,2.1378,2.1029,14.6359,29.9536,-,0,-1
19674074,0.522437,0.575771,145,574,1.4,3.0,2.9,20.7,0.45,0.91,1.9192,1.75,194.5525,75.643,-,0,-1
19675641,0.308374,0.308376,148,147,1.0,1.2,0.8,1.6,0.33,0.27,3.3614,3.3614,8.4349,8.4299,-,0,-1
19683023,0.499277,0.511965,218,791,6.2,2.0,57.4,6.5,195.41,1.02,2.0292,2.0027,38.0156,20.2143,-,0,-1
19695942,0.627336,0.627337,176,591,0.7,1.1,0.7,1.7,0.49,0.64,1.666,1.6549,13.8889,16.4285,-,0,-1
19699379,0.602918,0.602921,204,1137,1.5,1.0,14.7,1.8,0.49,0.7,1.7067,1.6621,20.7771,288.1844,-,0,-1
19707725,0.556044,0.556038,207,203,0.6,1.6,0.7,3.1,0.63,0.4,1.8177,1.8019,51.8001,284.9003,-,0,-1
19725677,0.802245,0.802252,190,202,0.8,1.2,1.0,1.8,0.39,0.31,1.2852,1.2501,25.8565,276.2431,-,0,-1
19726478,0.572924,0.572918,149,1061,0.8,1.1,0.8,2.5,0.64,0.92,1.7903,1.7513,22.2916,170.2128,-,0,-1
19735557,0.470678,0.470678,190,1137,0.8,2.7,1.0,14.2,1.23,1.54,2.1855,2.1855,16.4258,16.4123,-,0,-1
19740740,0.499356,0.52215,205,995,6.5,1.8,39.7,6.9,266.22,1.31,2.0064,1.9589,260.078,22.8363,-,0,-1
19744819,0.654009,1.540451,203,23,0.9,0.9,1.0,43.5,0.5,85.19,1.5816,0.6536,19.015,223.2143,-,0,-1
19746663,0.331926,0.331928,134,1139,1.1,1.4,1.3,2.1,0.34,0.46,3.1147,3.0163,9.8097,278.1641,-,0,-1
19752017,0.589536,0.589536,128,1214,2.3,2.4,7.3,42.4,0.6,0.61,1.7606,1.6998,15.5509,280.8989,-,0,-1
19757037,0.569506,0.569514,230,202,0.8,1.2,1.6,2.0,0.8,0.65,1.7765,1.8382,48.5673,12.1485,-,0,-1
19758292,0.549379,0.549376,226,1274,0.8,1.4,1.0,3.7,0.71,1.17,1.888,1.8811,14.7536,16.4366,-,0,-1
19761849,0.578467,0.578466,87,2563,1.0,1.2,1.9,2.8,0.71,0.66,1.7317,1.7322,336.7003,285.7143,-,0,-1
19765790,0.499292,0.491818,246,1268,4.2,2.8,22.0,15.2,20148.51,0.97,2.0333,2.0485,32.8515,65.4664,-,0,-1
19772953,0.587755,0.587757,240,2608,0.8,1.1,1.3,2.3,0.69,0.97,1.7493,1.7521,20.8594,19.7161,-,0,-1
19773423,0.476257,0.476279,240,920,1.5,5.4,5.5,91.1,0.86,1.18,2.1482,2.1481,20.6228,20.6356,-,0,-1
19775800,0.310856,0.310867,292,2583,1.3,2.7,2.2,15.1,0.46,0.6,3.2846,3.3225,14.77,9.463,-,5,1
19780691,0.637441,0.637437,238,2606,1.0,3.1,2.4,32.7,0.75,1.17,1.5812,1.6128,80.1925,22.6963,-,0,-1
19786391,0.569163,0.569169,205,2601,1.1,1.3,1.2,2.8,0.76,0.74,1.8248,1.8389,14.7514,12.2063,-,0,-1
19788178,0.499383,0.515877,225,1266,16.7,2.4,314.4,10.9,5.64,1.37,2.0349,1.9706,30.8071,31.1042,-,0,-1
19792797,0.588498,0.588475,200,2582,1.7,3.4,11.2,30.0,0.69,0.88,1.7667,1.706,14.8137,149.2537,-,0,-1
19798914,0.560435,0.560436,214,2568,1.2,5.6,6.0,48.6,0.81,0.57,1.8475,1.7909,15.8328,152.439,-,0,-1
19806944,0.513789,0.513787,198,3881,1.5,2.6,4.0,18.3,0.83,0.94,1.9746,2.0028,35.4233,17.7195,-,0,-1
19809329,0.608673,0.608672,156,1332,0.9,2.0,0.9,7.0,1.07,1.37,1.7106,1.6548,14.7842,84.5309,-,0,-1
19809695,0.627185,0.62718,188,1907,0.7,1.1,0.5,1.6,0.51,0.64,1.6648,1.5978,14.2076,294.1176,-,0,-1
19811879,0.307851,0.307849,145,1351,1.2,1.2,1.5,1.6,0.4,0.37,3.316,3.2519,14.7863,281.6901,-,0,-1
19816005,0.499338,0.511178,148,212,4.1,1.4,22.9,2.8,307918.41,0.76,2.0491,1.9795,21.5216,43.0385,-,0,-1
19817821,0.499291,0.505422,131,325,4.5,2.0,42.5,7.1,106535.59,0.64,2.0275,1.9906,40.5927,82.6788,-,0,-1
19838287,0.568397,0.568396,246,934,1.2,2.1,1.8,8.3,0.72,0.73,1.7926,1.7628,30.0661,289.8551,-,0,-1
19845547,0.692347,0.692362,217,221,0.9,1.0,0.7,1.6,0.45,0.38,1.5121,1.4479,14.7525,279.3296,-,0,-1
19852177,0.577646,0.577643,190,1432,0.8,1.2,0.6,2.1,0.68,0.7,1.7341,1.7347,340.7155,285.3067,-,0,-1
19854346,0.495637,0.499299,199,1428,0.8,27.9,0.9,592.9,1.09,16.23,2.0473,2.0177,33.6417,67.1592,-,0,-1
19858292,0.499325,0.521516,211,1426,2.1,3.8,9.6,32.7,12720.58,0.68,2.0106,1.9601,126.6624,23.4632,-,0,-1
19876677,0.249652,0.572276,216,1537,11.5,1.5,211.0,3.2,87.68,0.84,4.1334,1.7511,7.826,273.9726,-,0,-1
19882206,0.499341,0.498094,143,1462,10.3,4.1,220.5,23.5,44846.42,0.86,2.0076,2.0126,203.0457,202.0202,-,0,-1
19886966,0.499384,0.502291,207,1588,3.0,1.9,13.0,5.0,4.75,1.05,2.0142,2.0028,85.3971,83.717,-,0,-1
19902731,0.30625,0.306302,164,1469,1.0,2.6,1.0,12.1,0.43,0.57,3.4029,3.3944,7.2664,7.7125,-,0,-1
19917165,0.373343,0.373342,176,1498,0.8,1.4,1.0,2.1,0.41,0.39,2.7123,2.7948,29.5465,8.5988,-,0,-1
19925031,0.361735,0.361726,189,627,0.9,3.4,1.2,13.5,0.46,0.53,2.804,2.7983,25.2781,29.5858,-,0,-1
19959995,0.559941,0.559943,175,465,0.9,1.4,0.7,3.9,0.78,1.09,1.8198,1.8581,29.529,13.8399,-,0,-1
19960463,0.681963,0.340979,165,185,0.7,1.1,0.6,1.2,0.34,0.22,1.5057,2.9355,25.4485,357.1429,-,0,-1
19976574,0.618809,1.525876,121,22,0.8,2.1,1.1,147.0,0.85,524.53,1.6518,0.6642,27.9096,113.2503,-,0,-1
19984166,0.499258,0.580582,227,1093,3.4,1.4,11.2,3.2,20.26,1.25,2.0966,1.7258,10.6815,291.5452,-,0,-1
20011179,0.382987,0.382999,204,1203,1.9,1.9,3.7,4.6,0.41,0.4,2.6477,2.6146,27.274,278.1641,-,0,-1
20035511,0.596405,0.596412,214,1146,1.0,2.4,2.4,8.4,0.89,1.24,1.6795,1.6825,355.2398,173.0104,-,0,-1
20037383,0.489178,0.489115,226,1220,2.6,5.0,13.5,46.3,0.85,0.8,2.065,2.0654,48.158,47.8698,-,0,-1
20049373,0.677782,0.677781,193,1163,0.7,1.1,0.5,1.8,0.71,0.99,1.5375,1.5301,16.1005,18.2966,-,0,-1
20051838,0.622562,0.622547,194,1185,1.7,3.2,4.1,21.1,0.66,0.88,1.6091,1.6754,350.8772,14.4791,-,0,-1
20056718,0.997155,0.484108,209,1203,6.8,7.6,33.8,84.0,3535.5,1.21,1.0327,2.0971,33.4896,31.7965,-,0,-1
20061356,0.60542,1.386122,190,25,1.3,1.8,2.3,8.2,0.56,2.18,1.7266,0.7246,13.3663,318.9793,-,0,-1
20063211,0.241314,0.632415,206,1162,2.0,1.2,3.4,2.4,0.43,0.96,4.1907,1.6336,21.4156,19.0985,-,0,-1
20067913,0.347065,0.55203,117,2467,5.5,1.3,36.9,3.0,0.44,0.79,2.8957,1.8752,69.3241,15.6887,-,0,-1
20071890,0.338581,1.073095,220,10,0.7,0.0,0.5,0.0,0.34,177.9,2.9794,0.9421,38.5951,98.1354,-,0,-1
20072948,0.678505,1.693979,257,25,1.0,11.2,2.4,170.5,0.6,362.65,1.4931,0.5933,52.0021,341.8803,-,0,-1
20075891,0.284101,0.284106,213,915,1.5,2.7,2.4,6.2,0.36,0.57,3.6189,3.5232,10.0944,293.2551,-,0,-1
20092061,0.638872,0.638875,193,1349,0.8,1.1,0.8,10.2,0.35,0.47,1.6357,1.6069,14.1945,23.9894,-,0,-1
20098606,0.544987,0.544984,205,1337,2.2,3.0,17.7,13.2,1.04,1.39,1.9189,1.9188,11.9119,11.919,-,0,-1
20099981,0.774109,0.387089,213,1346,0.7,1.4,0.5,2.1,0.31,0.47,1.3256,2.598,29.5508,68.2594,-,0,-1
20105424,0.298538,0.298538,215,1336,0.8,1.4,0.7,2.5,0.48,0.6,3.5042,3.3607,6.4687,90.7029,-,0,-1
20107944,0.598481,0.598468,215,1343,1.1,3.1,1.3,30.0,0.61,0.77,1.6744,1.6789,287.7698,126.2626,-,0,-1
20128903,0.607322,0.607325,207,631,0.8,1.2,0.8,1.7,0.89,0.66,1.7177,1.679,14.0617,30.8166,-,0,-1
20132306,0.453971,0.453971,196,1486,1.3,2.4,1.8,7.7,1.14,1.12,2.3028,2.3028,9.9955,9.9965,-,0,-1
20151328,0.675994,0.675996,216,2901,1.0,1.5,1.1,4.2,0.83,0.8,1.5262,1.5262,21.3061,21.3424,-,0,-1
20158313,0.527828,0.52783,171,411,1.1,1.5,1.6,3.1,0.97,0.74,1.9487,1.9487,18.4809,18.4672,-,0,-1
20161009,0.483583,0.63838,206,599,2.9,1.2,5.7,1.4,0.5,0.52,2.0948,1.6098,37.2301,23.0787,-,0,-1
20169929,0.621042,0.621055,81,395,0.9,1.7,0.7,3.9,0.86,0.73,1.6357,1.6822,39.285,13.887,-,0,-1
20171137,0.629167,0.629176,207,2098,1.4,1.5,1.8,3.2,0.86,0.93,1.6472,1.5929,17.3145,286.533,-,0,-1
20174974,0.5847,0.584702,219,2829,1.0,2.6,3.3,15.0,0.94,0.86,1.7419,1.7139,31.6106,278.5515,-,0,-1
20208482,0.668952,0.668954,174,230,1.8,1.7,2.8,3.4,0.3,0.26,1.5352,1.4984,24.7985,280.112,-,0,-1
20213977,0.563712,0.563774,149,1466,2.2,3.1,5.5,13.3,0.68,0.7,1.8415,1.8501,14.8082,13.1044,-,0,-1
20215725,0.314319,0.314308,149,234,1.1,1.5,1.4,4.0,0.4,0.29,3.3166,3.1844,7.4014,357.7818,-,0,-1
20221780,0.578999,0.578984,150,2638,1.4,1.2,2.2,2.4,0.62,0.99,1.7609,1.733,29.6121,170.9402,-,0,-1
20227792,0.480125,0.480124,155,1953,1.4,2.3,6.1,8.2,1.06,1.46,2.1228,2.1228,24.9719,24.9719,-,0,-1
20241611,0.712416,0.712413,200,709,0.9,1.0,0.9,1.4,0.37,0.38,1.429,1.4697,39.4789,15.1481,-,0,-1
20251358,0.333027,0.342588,129,2417,4.5,2.1,27.4,6.7,15.66,0.38,3.0642,2.9622,16.2747,23.1481,-,0,-1
20256416,0.472904,0.472907,150,1176,1.2,2.5,3.1,16.9,1.0,0.95,2.1857,2.1705,14.0548,17.8795,-,0,-1
