LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
856137,0.372253,0.651565,0.511909,1.750328,289,0.0998327640219886,3.4,1.6,1.5402667264430243,26.7,5.6,15.76,0.6,62,0.0284075889674286,1.3,1.0,0.6573301350951225,110.7,12.9,15.0,0.43,2.6863,2.6976,88.6918,0.0134,13.9735,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.54563,,,6.0,period
932204,0.286784,0.651565,0.469174,2.271971,276,0.0648826419510874,32.1,3.4,1.0258538154949746,241.3,18.1,14.32,0.64,62,0.0284075889674286,1.3,1.0,0.5424094966115834,110.8,13.8,15.0,0.43,3.4869,3.5222,28.3326,0.0242,26.8486,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.7775,,L,8.0,period
1009459,0.122944,0.651565,0.387254,5.299689,593,0.0963492489679818,13.3,2.6,1.6931511453938122,93.6,10.6,14.66,0.39,62,0.0284075889674286,1.3,1.0,0.2565753943134716,100.8,10.5,15.0,0.43,8.1338,8.1677,29.5116,0.0093,44.8655,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,1.36505,,L,6.0,period
1018967,0.372695,0.651565,0.51213,1.748253,271,0.0891346463554326,1.8,1.1,0.8369715385611205,15.5,4.0,15.9,0.7,62,0.0284075889674286,1.3,1.0,0.4606346310230552,101.1,11.6,15.0,0.43,2.6832,2.7057,44.2674,0.0114,12.8532,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,0.54453,,,6.0,period
1087936,0.580375,0.651565,0.61597,1.122662,558,0.0513931264852956,2.8,1.2,0.7349210612268733,21.9,2.8,15.47,0.7,62,0.0284075889674286,1.3,1.0,0.2696015877816957,78.8,9.1,15.0,0.43,1.723,1.74,59.0145,0.0172,20.5775,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,0.11557,,,6.0,period
1111785,0.147192,0.651565,0.399378,4.426633,518,0.1038054534380138,12.2,3.0,1.2460128970580158,107.6,11.7,14.56,0.39,62,0.0284075889674286,1.3,1.0,0.2901557585433661,74.0,10.7,15.0,0.43,6.7938,6.8277,29.5334,0.0162,34.2582,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,1.2629,,L,6.0,period
1162592,0.239002,0.651565,0.445283,2.726191,321,0.2660019046321154,3.5,1.5,0.6094250128852424,5.4,1.8,15.76,0.2,62,0.0284075889674286,1.3,1.0,0.4281316069776854,108.9,12.8,15.0,0.43,4.1841,4.3035,8.3724,0.0104,11.8911,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,0.92652,,,6.0,period
1202674,0.470781,0.651565,0.561173,1.384009,314,0.1067817208480904,39.3,3.2,1.1912152557685902,77.8,6.4,15.0,0.55,62,0.0284075889674286,1.3,1.0,0.3374324436942444,98.3,12.2,15.0,0.43,2.1241,2.1269,355.8719,0.0076,9.9682,1.5348,1.5836,20.4939,0.0872,4.7024,0.12,0.32215,,L,7.0,period
1215469,0.245076,0.651565,0.44832,2.658624,302,0.0601268937847548,2.7,1.4,1.2595566782514207,48.2,7.7,15.33,0.67,62,0.0284075889674286,1.3,1.0,0.5904791887909637,111.4,12.6,15.0,0.43,4.0804,4.1157,28.3246,0.0093,14.5551,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.90669,,,6.0,period
1258617,0.337093,0.651565,0.494329,1.932894,259,0.3008225421488932,10.3,2.8,0.5639650577284988,14.6,3.4,15.18,0.2,62,0.0284075889674286,1.3,1.0,0.2130620331807796,96.7,10.3,15.0,0.43,2.9665,2.9891,44.238,0.0132,9.8979,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,0.63616,,L,8.0,period
1289914,0.136155,0.651565,0.39386,4.785465,310,0.0565416989190158,1.6,1.0,1.478330749161357,33.4,6.6,15.53,0.65,62,0.0284075889674286,1.3,1.0,0.3360909929298243,91.6,11.4,15.0,0.43,7.3446,7.4123,14.758,0.01,28.8809,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.30861,,,6.0,period
1308565,0.258924,0.651565,0.455244,2.516433,262,0.0502499388991858,2.8,1.6,1.4349803823413991,65.6,8.6,14.9,0.75,62,0.0284075889674286,1.3,1.0,0.4700333319714047,114.7,10.9,15.0,0.43,3.8621,3.896,29.5159,0.0112,16.0244,1.5348,1.5836,20.4939,0.0872,4.7024,0.32,0.86248,,,6.0,period
1500329,0.168686,0.651565,0.410126,3.862591,299,0.1089756214052041,62.0,6.2,1.2643595608296254,387.0,23.0,14.15,0.58,62,0.0284075889674286,1.3,1.0,0.4129384161815989,102.9,10.7,15.0,0.43,5.9282,5.9647,27.3336,0.0046,13.6161,1.5348,1.5836,20.4939,0.0872,4.7024,0.15,1.17739,,L,7.0,period
1506638,0.1649,0.651565,0.408232,3.951273,301,0.1585897964875736,0.9,0.9,1.2041373184690771,3.7,2.0,16.83,0.61,62,0.0284075889674286,1.3,1.0,0.3291037293001762,109.9,12.1,15.0,0.43,6.0643,6.1008,27.4198,0.0059,20.4135,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.19213,,,6.0,period
1541626,0.181089,0.651565,0.416327,3.598037,383,0.1783058415868564,10.9,2.5,1.176997390345079,31.1,6.1,15.39,0.32,62,0.0284075889674286,1.3,1.0,0.2149226212034814,77.0,8.6,15.0,0.43,5.5221,5.7607,4.191,0.0051,7.8777,1.5348,1.5836,20.4939,0.0872,4.7024,0.11,1.13006,,L,7.0,period
1565093,0.449696,0.651565,0.55063,1.448901,529,0.0760810316584804,17.7,3.3,0.6952711934243575,87.9,4.8,14.6,0.54,62,0.0284075889674286,1.3,1.0,0.4755731927222638,106.3,11.4,15.0,0.43,2.2237,2.2974,13.575,0.0037,10.0245,1.5348,1.5836,20.4939,0.0872,4.7024,0.11,0.36661,,L,7.0,period
1580949,0.141762,0.651565,0.396663,4.596189,389,0.0727879843765753,1.9,1.3,1.081684756931512,26.8,6.0,15.79,0.66,62,0.0284075889674286,1.3,1.0,0.2845906980767212,103.8,12.1,15.0,0.43,7.0541,7.088,29.5029,0.014,40.4024,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.28523,,,6.0,period
1593753,0.150597,0.651565,0.401081,4.326547,299,0.0720462828711263,8.2,2.6,0.6340106652206365,94.1,9.5,14.76,0.61,62,0.0284075889674286,1.3,1.0,0.2463195970662116,87.6,8.7,15.0,0.43,6.6402,6.7108,14.1693,0.0173,33.8064,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.24904,,L,8.0,period
1612845,0.327629,0.651565,0.489597,1.988728,414,0.3198243424413922,6.3,2.0,0.5938102538293673,8.3,2.1,15.6,0.21,62,0.0284075889674286,1.3,1.0,0.6133866669535156,109.9,14.2,15.0,0.43,3.0522,3.1421,11.134,0.0058,11.8,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,0.66164,,,6.0,period
1735658,0.237301,0.651565,0.444433,2.745732,547,0.2093554073295706,1.2,0.9,1.4062221790693183,3.4,2.0,16.32,0.24,62,0.0284075889674286,1.3,1.0,0.6479091777081879,123.7,13.8,15.0,0.43,4.2141,4.231,59.0667,0.0196,41.0265,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.93212,,,6.0,period
1811983,0.159014,0.651565,0.405289,4.097532,252,0.0711573027840982,9.1,2.5,0.8431185035889228,128.2,10.8,14.44,0.39,62,0.0284075889674286,1.3,1.0,0.3156383445373108,91.4,9.7,15.0,0.43,6.2888,6.3253,27.3448,0.022,35.1501,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,1.21531,,L,6.0,period
1876472,0.251011,0.651565,0.451288,2.595763,309,0.0822567131357326,3.3,1.1,0.8445994675658487,17.9,4.4,15.89,0.6,62,0.0284075889674286,1.3,1.0,0.3050334977049647,112.1,13.2,15.0,0.43,3.9839,4.0192,28.3407,0.0057,12.5357,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.88758,,,6.0,period
1896980,0.156552,0.651565,0.404058,4.161972,397,0.3147332816830571,65.4,10.1,1.6038123944888618,186.0,12.5,14.39,0.4,62,0.0284075889674286,1.3,1.0,0.3469379638877295,110.1,12.7,15.0,0.43,6.3877,6.4554,14.7558,0.0064,20.7507,1.5348,1.5836,20.4939,0.0872,4.7024,0.03,1.2251,,L,7.0,period
1943000,0.375834,0.651565,0.5137,1.733651,318,0.0880957313392307,7.6,2.5,0.6360823967975763,37.1,3.3,14.5,0.42,62,0.0284075889674286,1.3,1.0,0.293211149261751,99.7,10.2,15.0,0.43,2.6608,2.7415,12.3831,0.0035,6.707,1.5348,1.5836,20.4939,0.0872,4.7024,0.01,0.53675,,L,6.0,period
1944537,0.145401,0.651565,0.398483,4.481159,305,0.0895359835620864,3.5,1.5,0.899877361937476,33.9,6.4,15.6,0.72,62,0.0284075889674286,1.3,1.0,0.4788221873655395,98.3,13.3,15.0,0.43,6.8776,6.9481,14.1673,0.019,40.0531,1.5348,1.5836,20.4939,0.0872,4.7024,0.29,1.27023,,,6.0,period
1949890,0.312625,0.651565,0.482095,2.084174,294,0.0803235545479175,13.8,3.2,0.9798316753340264,141.2,11.2,14.71,0.64,62,0.0284075889674286,1.3,1.0,0.420732275654867,108.7,14.3,15.0,0.43,3.1987,3.2665,14.758,0.028,14.639,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.70306,,L,8.0,period
2024072,0.14999,0.651565,0.400778,4.344056,682,0.0587059418068763,3.5,1.7,1.3032278341018857,69.7,8.6,15.19,0.65,62,0.0284075889674286,1.3,1.0,0.3290784800020369,104.6,11.9,15.0,0.43,6.6671,6.701,29.5334,0.009,31.579,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.2515,,,6.0,period
2198127,0.139832,0.651565,0.395698,4.659627,314,0.1265593684750538,1.8,1.3,0.7383712684702723,8.5,3.0,16.29,0.59,62,0.0284075889674286,1.3,1.0,0.2367896203752366,94.0,10.9,15.0,0.43,7.1514,7.2198,14.6274,0.0022,16.7205,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.29324,,,6.0,period
2264447,0.147154,0.651565,0.39936,4.427776,308,0.0974129446326151,6.5,2.5,0.8398091966969187,106.6,11.4,14.58,0.45,62,0.0284075889674286,1.3,1.0,0.2905664001486068,72.4,9.4,15.0,0.43,6.7956,6.8634,14.7482,0.0149,24.5943,1.5348,1.5836,20.4939,0.0872,4.7024,0.02,1.26305,,L,6.0,period
2470752,0.339499,0.651565,0.495532,1.919196,303,0.3667480753675979,3.2,1.4,0.8226436135190319,4.2,1.6,16.34,0.22,62,0.0284075889674286,1.3,1.0,0.3145046120579226,95.8,12.1,15.0,0.43,2.9455,2.9755,33.3167,0.0033,9.248,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.62976,,,6.0,period
2534282,0.250624,0.651565,0.451094,2.599771,285,0.0850909466745047,0.8,0.8,1.153574046461464,7.7,3.0,16.32,0.64,62,0.0284075889674286,1.3,1.0,0.3439840646595614,92.6,11.6,15.0,0.43,3.99,4.0253,28.3366,0.0142,15.7627,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.88882,,,6.0,period
2609351,0.140067,0.651565,0.395816,4.651809,294,0.0677957353087444,4.1,2.0,0.7930342735150275,78.8,9.4,14.83,0.6,62,0.0284075889674286,1.3,1.0,0.2926648103047898,110.4,12.0,15.0,0.43,7.1394,7.2072,14.7525,0.0096,32.1413,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.29226,,,6.0,period
2653935,0.149207,0.651565,0.400386,4.366853,428,0.3278911428885798,2.2,1.3,1.272429127762854,3.7,1.7,16.37,0.23,62,0.0284075889674286,1.3,1.0,0.4053090240489851,115.1,12.0,15.0,0.43,6.7021,6.719,59.0319,0.0052,32.5715,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.25468,,,6.0,period
2789285,0.370607,0.651565,0.511086,1.758102,292,0.1010538015492963,10.1,2.8,0.7508793073622435,87.2,9.3,14.63,0.37,62,0.0284075889674286,1.3,1.0,0.5635049520222961,109.2,11.9,15.0,0.43,2.6983,2.7104,82.203,0.0234,17.8563,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,0.54973,,L,7.0,period
2795340,0.474681,0.651565,0.563123,1.372638,283,0.0910520533786991,9.9,2.6,0.4738950747556282,44.5,3.8,14.48,0.34,62,0.0284075889674286,1.3,1.0,0.3610486383617274,104.3,12.5,15.0,0.43,2.1067,2.1586,19.2678,0.0248,15.1072,1.5348,1.5836,20.4939,0.0872,4.7024,0.09,0.31411,,L,7.0,period
2871803,0.161909,0.651565,0.406737,4.024267,493,0.1028934872145797,7.1,2.6,1.1380379318708744,82.1,10.9,14.62,0.32,62,0.0284075889674286,1.3,1.0,0.3850035685522214,93.0,11.3,15.0,0.43,6.1763,6.2102,29.529,0.0159,36.8387,1.5348,1.5836,20.4939,0.0872,4.7024,0.11,1.20386,,L,7.0,period
2881791,0.160767,0.651565,0.406166,4.052853,468,0.0933399588724232,0.7,0.8,1.1705859417741251,7.5,3.0,16.4,0.6,62,0.0284075889674286,1.3,1.0,0.4150801287610172,112.5,10.8,15.0,0.43,6.2202,6.2541,29.5159,0.0167,38.1894,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.20837,,,6.0,period
3065024,0.126299,0.651565,0.388932,5.158909,467,0.1060314003236017,40.7,5.7,1.154102939268982,303.0,19.9,14.14,0.51,62,0.0284075889674286,1.3,1.0,0.5048049759002188,116.5,12.1,15.0,0.43,7.9177,7.9516,29.5116,0.0145,49.6986,1.5348,1.5836,20.4939,0.0872,4.7024,0.08,1.35053,,L,8.0,period
3121776,0.165905,0.651565,0.408735,3.927338,274,0.1489662714462624,17.6,3.1,0.9744030315098662,72.0,9.7,14.71,0.34,62,0.0284075889674286,1.3,1.0,0.6574643760842996,115.1,13.9,15.0,0.43,6.0276,6.0953,14.7667,0.0072,14.3087,1.5348,1.5836,20.4939,0.0872,4.7024,0.09,1.1882,,L,7.0,period
3279505,0.123183,0.651565,0.387374,5.289407,444,0.0926118786852505,24.2,3.2,1.1103419235749097,161.0,11.6,14.28,0.39,62,0.0284075889674286,1.3,1.0,0.4741384822706034,110.4,9.4,15.0,0.43,8.118,8.135,59.0145,0.012,64.6043,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,1.36401,,L,6.0,period
3351006,0.193277,0.651565,0.422421,3.371146,294,0.089204849740831,9.9,3.5,1.0274848072460652,180.7,15.6,14.56,0.49,62,0.0284075889674286,1.3,1.0,0.7169305934389957,121.6,14.1,15.0,0.43,5.1739,5.2077,29.5639,0.0239,23.0595,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,1.08491,,L,7.0,period
3375750,0.314788,0.651565,0.483176,2.069853,565,0.1303752060973529,40.0,3.9,1.0831804462414674,145.7,14.1,14.44,0.38,62,0.0284075889674286,1.3,1.0,0.3874175124749282,93.5,12.7,15.0,0.43,3.1767,3.1937,59.0319,0.0275,38.2175,1.5348,1.5836,20.4939,0.0872,4.7024,0.05,0.69701,,L,6.0,period
3388158,0.339697,0.651565,0.495631,1.918077,558,0.1633479832980003,85.2,5.0,1.0900607520171377,188.8,14.5,14.04,0.28,62,0.0284075889674286,1.3,1.0,0.2048723770938663,81.1,11.8,15.0,0.43,2.9438,2.9608,58.9623,0.0206,28.3295,1.5348,1.5836,20.4939,0.0872,4.7024,0.15,0.62923,,L,7.0,period
3415245,0.262728,0.651565,0.457146,2.479998,266,0.1255470940309615,1.4,1.1,0.7856993603328797,4.9,2.2,16.63,0.66,62,0.0284075889674286,1.3,1.0,0.3229702374629647,75.3,8.8,15.0,0.43,3.8062,3.8231,59.2066,0.0078,12.1021,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,0.85058,,,6.0,period
3674294,0.140618,0.651565,0.396092,4.633582,488,0.0650179516110658,3.8,1.7,2.199904273933816,75.0,9.6,15.21,0.63,62,0.0284075889674286,1.3,1.0,0.2923792276993582,117.8,13.0,15.0,0.43,7.1114,7.1454,29.4724,0.016,44.9414,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.28997,,,6.0,period
3879617,0.156043,0.651565,0.403804,4.175548,277,0.0572469038463883,4.8,2.0,1.3582408464269171,112.3,11.7,14.64,0.68,62,0.0284075889674286,1.3,1.0,0.2818063352548519,84.9,9.9,15.0,0.43,6.4085,6.4762,14.7721,0.0114,30.2696,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,1.22713,,,6.0,period
3945426,0.32571,0.651565,0.488637,2.000445,350,0.1508529072542803,3.9,1.7,1.1780290951209518,21.1,5.4,15.24,0.27,62,0.0284075889674286,1.3,1.0,0.5919531453400207,108.9,13.3,15.0,0.43,3.0702,3.0871,59.1017,0.0433,24.6719,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.66687,,,6.0,period
3955613,0.198678,0.651565,0.425122,3.279503,315,0.0787843129918031,10.5,2.9,0.8708585006263332,137.6,13.4,14.54,0.51,62,0.0284075889674286,1.3,1.0,0.3041987008511033,88.7,9.9,15.0,0.43,5.0333,5.0671,29.5508,0.0199,29.5249,1.5348,1.5836,20.4939,0.0872,4.7024,0.08,1.06531,,L,7.0,period
3991291,0.849046,0.651565,0.750306,0.767408,517,0.0810489396657216,1.1,0.8,0.6992332169700888,9.9,3.4,15.64,0.3,62,0.0284075889674286,1.3,1.0,0.3923382315314193,121.5,12.2,15.0,0.43,1.1778,1.1947,59.0319,0.1067,19.3346,1.5348,1.5836,20.4939,0.0872,4.7024,0.13,0.2632,L,,,
4012679,0.36438,0.651565,0.507972,1.788147,257,0.1031269956367267,3.4,1.7,0.7687045541891957,27.7,5.3,15.78,0.67,62,0.0284075889674286,1.3,1.0,0.3190825632402326,100.6,11.7,15.0,0.43,2.7444,2.7557,88.6918,0.0146,11.51,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.56536,,,6.0,period
4027652,0.158229,0.651565,0.404897,4.117861,251,0.1067166423593792,55.3,4.1,0.8874471769867309,178.8,14.2,14.25,0.38,62,0.0284075889674286,1.3,1.0,0.3367734500854762,99.1,12.8,15.0,0.43,6.3199,6.3538,29.5465,0.0077,16.6152,1.5348,1.5836,20.4939,0.0872,4.7024,0.05,1.21842,,L,6.0,period
4056588,0.658983,0.651565,0.655274,0.988743,267,0.1787244102180824,46.3,2.8,0.4899489057264796,58.6,3.8,14.56,0.19,62,0.0284075889674286,1.3,1.0,0.3536375261750016,108.4,11.3,15.0,0.43,1.5175,1.5397,45.1162,0.0152,11.6071,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.01132,,L,8.0,period
4065540,0.25962,0.651565,0.455592,2.509687,286,0.1319929381212529,4.2,2.1,0.6225327384811281,25.4,5.4,15.71,0.67,62,0.0284075889674286,1.3,1.0,0.2940701449509701,81.1,8.2,15.0,0.43,3.8518,3.8871,28.2885,0.0113,12.6835,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.8603,,,6.0,period
4141758,0.13553,0.651565,0.393548,4.807533,470,0.167863397798279,2.5,1.4,1.4092232664800963,9.7,3.3,15.61,0.25,62,0.0284075889674286,1.3,1.0,0.3888916518519837,110.1,13.3,15.0,0.43,7.3784,7.4123,29.5421,0.0101,44.2174,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.31124,,,6.0,period
4229429,0.130766,0.651565,0.391165,4.982679,455,0.080267283971988,11.6,1.8,1.2674748941196126,63.1,8.9,15.3,0.65,62,0.0284075889674286,1.3,1.0,0.1804179280469297,58.1,7.8,15.0,0.43,7.6472,7.6811,29.4898,0.0108,41.3354,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.3314,,,6.0,period
4310040,0.119812,0.651565,0.385688,5.438228,479,0.0720186253374756,5.7,2.2,2.43740506995487,88.5,10.9,15.08,0.62,62,0.0284075889674286,1.3,1.0,0.5099007422772118,105.5,12.1,15.0,0.43,8.3464,8.3803,29.5116,0.0126,47.0293,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.37871,,,6.0,period
4436368,0.158468,0.651565,0.405016,4.11165,258,0.2707585177749148,13.7,3.0,0.7795280283521117,34.4,6.3,14.88,0.21,62,0.0284075889674286,1.3,1.0,0.4970502044171359,105.5,13.0,15.0,0.43,6.3104,6.5511,4.1543,0.005,11.3442,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.21748,,L,8.0,period
4573801,0.126848,0.651565,0.389206,5.136581,617,0.1217044519787891,1.4,1.1,1.8025787528015973,8.8,3.2,16.44,0.62,62,0.0284075889674286,1.3,1.0,0.4953303291233464,108.6,12.2,15.0,0.43,7.8834,7.9173,29.5072,0.0064,46.4645,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.34817,,,6.0,period
4587625,0.136104,0.651565,0.393834,4.787258,461,0.1030400387466295,69.6,6.3,0.8401591933950067,316.7,19.3,14.22,0.64,62,0.0284075889674286,1.3,1.0,0.4944991835349229,100.4,11.9,15.0,0.43,7.3473,7.3812,29.4942,0.0054,43.0899,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,1.30883,,L,9.0,period
4591998,0.142874,0.651565,0.397219,4.560417,497,0.0825951946987073,2.1,1.3,1.6678275462227024,23.2,5.1,15.79,0.74,62,0.0284075889674286,1.3,1.0,0.3516239751209079,103.3,11.0,15.0,0.43,6.9992,7.0331,29.4898,0.0056,32.1609,1.5348,1.5836,20.4939,0.0872,4.7024,0.31,1.28063,,,6.0,period
4601692,0.133871,0.651565,0.392718,4.867111,588,0.0757808055129537,2.6,1.5,1.873314388056026,40.6,7.2,15.62,0.64,62,0.0284075889674286,1.3,1.0,0.6450550412427747,124.2,11.4,15.0,0.43,7.4699,7.5038,29.4898,0.0089,46.0732,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,1.31823,,,6.0,period
4635950,0.164447,0.651565,0.408006,3.962158,676,0.0927172414521501,1.1,1.0,1.1305329189632731,11.3,3.9,16.29,0.6,62,0.0284075889674286,1.3,1.0,0.2396205825338306,96.3,10.3,15.0,0.43,6.081,6.1148,29.5465,0.0103,43.5441,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.1939,,,6.0,period
4637684,0.13552,0.651565,0.393542,4.807888,633,0.0810089152804676,3.8,1.5,1.3727881323957514,31.3,6.3,15.84,0.69,62,0.0284075889674286,1.3,1.0,0.3882551291902518,112.9,12.8,15.0,0.43,7.379,7.4128,29.5421,0.0068,49.0469,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.31128,,,6.0,period
4639532,0.986761,0.651565,0.819163,0.660307,616,0.0804574758553189,22.0,3.2,0.4492432775719193,90.2,3.3,14.58,0.44,62,0.0284075889674286,1.3,1.0,0.3680902070681366,97.5,11.4,15.0,0.43,1.0134,1.0375,41.5455,0.0449,13.0004,1.5348,1.5836,20.4939,0.0872,4.7024,0.01,0.40919,,L,6.0,period
4678343,0.193821,0.651565,0.422693,3.361684,405,0.1225535878644096,8.4,2.6,0.9380907916792104,56.8,7.6,14.83,0.33,62,0.0284075889674286,1.3,1.0,0.6805565094880096,121.0,13.5,15.0,0.43,5.1594,5.4008,4.1421,0.0037,5.6935,1.5348,1.5836,20.4939,0.0872,4.7024,0.1,1.08292,,L,7.0,period
4712625,0.137547,0.651565,0.394556,4.737035,342,0.1078236326202678,1.2,1.0,1.0148831683418666,10.0,3.3,16.4,0.62,62,0.0284075889674286,1.3,1.0,0.2351216410202197,48.5,6.8,15.0,0.43,7.2702,7.4689,5.0336,0.0021,12.0673,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.30278,,,6.0,period
4731249,0.35799,0.651565,0.504778,1.820065,358,0.3225539352520405,1.4,1.0,1.0474572960115909,2.6,1.5,16.4,0.22,62,0.0284075889674286,1.3,1.0,0.6458417451788706,115.1,12.7,15.0,0.43,2.7934,2.8169,42.5804,0.0082,6.4768,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.58159,,,6.0,period
4750024,0.147385,0.651565,0.399475,4.420837,308,0.0817650238024281,2.4,1.5,0.9993600059792782,25.1,5.8,15.72,0.72,62,0.0284075889674286,1.3,1.0,0.3417005312346525,96.5,10.1,15.0,0.43,6.785,6.8555,14.1844,0.006,29.9,1.5348,1.5836,20.4939,0.0872,4.7024,0.29,1.26211,,,6.0,period
4803693,0.272142,0.651565,0.461854,2.39421,256,0.0461417367833101,2.7,1.6,0.8615446269908417,69.9,8.4,14.96,0.76,62,0.0284075889674286,1.3,1.0,0.5528849301149785,110.2,13.5,15.0,0.43,3.6746,3.7098,28.3688,0.0117,13.5882,1.5348,1.5836,20.4939,0.0872,4.7024,0.33,0.82152,,,6.0,period
4860319,0.184396,0.651565,0.41798,3.533509,559,0.1217459857257352,15.9,2.6,1.6915164823424074,78.1,8.6,14.72,0.33,62,0.0284075889674286,1.3,1.0,0.3088587029113718,83.5,9.4,15.0,0.43,5.4231,5.4344,88.4956,0.0139,67.6366,1.5348,1.5836,20.4939,0.0872,4.7024,0.1,1.11768,,L,7.0,period
4885717,0.512688,0.651565,0.582126,1.27088,548,0.0649639111684722,3.9,1.4,2.068261146048884,48.6,7.7,14.87,0.37,62,0.0284075889674286,1.3,1.0,0.1584876080481264,84.8,9.0,15.0,0.43,1.9505,1.9688,54.5852,0.0968,34.5103,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,0.23857,L,,,
4908383,1.234054,0.651565,0.94281,0.527987,653,0.388573753439732,3.1,1.3,0.6409216502384452,3.8,1.4,16.31,0.18,62,0.0284075889674286,1.3,1.0,0.404101068445922,103.0,11.6,15.0,0.43,0.8103,0.8133,340.1361,0.0147,8.181,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,0.61782,,,6.0,period
4912349,0.150661,0.651565,0.401113,4.324709,589,0.2269382726226507,75.5,7.5,1.3298728614772763,185.8,14.4,14.11,0.3,62,0.0284075889674286,1.3,1.0,0.3307305894682877,104.1,10.7,15.0,0.43,6.6374,6.6713,29.5334,0.0037,32.1367,1.5348,1.5836,20.4939,0.0872,4.7024,0.13,1.24879,,L,8.0,period
4919865,0.496976,0.651565,0.57427,1.311059,601,0.4703540500611486,5.1,2.0,1.0053009940594977,7.1,2.4,16.16,0.26,62,0.0284075889674286,1.3,1.0,0.4092739297596152,103.9,10.3,15.0,0.43,2.0122,2.0235,88.4956,0.0069,9.9986,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.26919,,,6.0,period
4959086,0.173937,0.651565,0.412751,3.745983,571,0.1551806433128811,47.1,3.9,1.1485252109687365,114.9,11.7,14.42,0.26,62,0.0284075889674286,1.3,1.0,0.4391326268785024,102.5,11.2,15.0,0.43,5.7492,5.783,29.5465,0.0038,27.2286,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.15718,,L,8.0,period
4977423,0.375686,0.651565,0.513625,1.734334,611,0.044492433050145,3.8,1.6,0.4290958744692522,57.3,3.0,15.03,0.63,62,0.0284075889674286,1.3,1.0,0.2578384417880823,96.4,10.3,15.0,0.43,2.6618,2.6956,29.5596,0.0027,11.9926,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,0.53712,,,6.0,period
