LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
9507066,0.611134,0.611145,0.61114,1.000018,256,1.2,0.9,1.3,0.9,16.02,0.59,385,12.5,3.2,13.0,3.4,16.01,0.52,1.6363,1.6729,27.3224,0.0728,7.8018,1.6363,1.65,72.8332,0.0067,6.9972,0.07,2e-05,,,5.0,
9532981,0.591,0.591042,0.591021,1.000071,282,7.4,1.7,10.2,2.2,16.0,0.59,320,68.0,6.2,72.0,6.7,16.06,0.39,1.692,1.6948,357.7818,0.0979,6.5416,1.6919,1.7055,73.6648,0.0066,7.6992,0.2,7e-05,,,5.0,
9541058,0.663589,0.663598,0.663594,1.000014,308,2.5,1.1,2.6,1.0,15.29,0.49,69,2.3,1.5,2.5,1.5,15.27,0.38,1.507,1.5098,357.7818,0.1864,16.4023,1.5069,1.5155,117.2333,0.0317,9.096,0.11,1e-05,,Z,9.0,amp
9669369,0.539876,0.539872,0.539874,0.999993,449,4.3,1.6,4.6,1.7,15.06,0.66,273,4.8,1.3,4.6,1.3,15.02,0.7,1.8523,1.9275,13.2943,0.0948,10.5144,1.8523,1.9275,13.2917,0.0263,12.9539,0.04,1e-05,,,5.0,
9756199,0.657727,0.657671,0.657699,0.999915,277,1.2,1.0,2.3,1.5,16.37,0.4,281,7.6,2.2,36.5,5.3,16.29,0.54,1.5204,1.5373,59.0145,0.0837,9.0009,1.5205,1.538,57.1755,0.0036,11.2294,0.14,9e-05,L,,,
9763096,0.600682,0.600683,0.600682,1.000002,291,4.4,1.5,4.4,1.5,14.87,0.49,74,1.4,1.2,1.4,1.2,14.85,0.41,1.6648,1.6987,29.4551,0.0781,7.9158,1.6648,1.6861,46.7946,0.0256,7.6044,0.08,0.0,,,5.0,
9814275,0.63964,0.639642,0.639641,1.000003,280,9.9,1.6,9.9,1.6,14.89,0.38,561,1.8,1.1,1.7,1.1,14.79,0.4,1.5634,1.5999,27.3486,0.0491,6.3464,1.5634,1.577,73.3138,0.0103,15.1925,0.02,0.0,,,5.0,
9818617,0.626065,0.626066,0.626065,1.000002,267,0.9,0.8,0.9,0.8,16.12,0.76,62,2.0,1.0,1.9,0.9,16.12,0.62,1.5973,1.6048,133.6005,0.0798,6.3692,1.5973,1.6001,352.7337,0.0598,10.4412,0.14,0.0,L,,,
9852554,0.651339,0.651367,0.651353,1.000043,339,1.1,1.0,1.6,1.1,16.42,0.67,217,46.6,4.5,50.6,5.5,16.53,0.75,1.5353,1.557,46.0617,0.0544,7.4618,1.5352,1.6001,15.4048,0.0257,6.829,0.08,4e-05,L,,,
9854852,0.668734,0.668735,0.668734,1.000001,294,2.3,0.8,2.3,0.8,15.04,0.65,65,1.7,1.2,1.8,1.2,15.09,0.55,1.4954,1.5012,171.3796,0.0733,11.4712,1.4954,1.5269,31.6857,0.0326,7.2602,0.1,0.0,L,,,
9855123,0.527518,0.527515,0.527516,0.999994,345,1.9,1.2,1.7,1.2,15.7,1.14,210,13.1,2.5,13.4,2.6,15.53,1.46,1.8957,1.9322,27.3598,0.0837,11.3282,1.8957,1.9492,18.6863,0.0346,19.5351,0.32,1e-05,,,5.0,
9856232,0.626142,0.626129,0.626136,0.999979,335,24.3,3.4,25.0,3.3,14.98,0.83,281,105.2,8.9,106.4,8.6,15.11,0.58,1.5971,1.6337,27.3187,0.0657,5.0604,1.5971,1.6027,180.5054,0.0074,11.0651,0.25,2e-05,,,5.0,
9918809,0.47946,0.479509,0.479484,1.000102,265,7.8,1.9,8.3,2.2,15.81,0.6,601,161.8,11.6,169.8,11.9,15.72,0.58,2.0857,2.1556,14.3113,0.0438,5.8301,2.0855,2.099,73.7735,0.007,11.8408,0.02,0.0001,,,5.0,
9920704,0.63114,0.631141,0.63114,1.000002,263,2.2,1.3,2.2,1.3,16.07,0.38,920,4.4,1.8,4.4,1.8,16.17,0.48,1.5844,1.6389,18.3705,0.0677,8.2199,1.5844,1.6389,18.3587,0.0033,11.1868,0.1,0.0,,,5.0,
9961135,0.590896,0.590891,0.590894,0.999992,296,2.6,1.1,2.7,1.1,15.58,0.57,71,4.7,1.8,4.7,1.7,15.56,0.45,1.6923,1.7099,57.0288,0.0961,7.3855,1.6924,1.6977,186.2197,0.0318,7.71,0.12,1e-05,L,,,
9964640,0.636584,0.636595,0.63659,1.000017,260,2.6,1.2,2.8,1.2,15.7,0.5,69,1.1,0.8,1.2,0.9,15.8,0.34,1.5709,1.5878,59.1017,0.0621,10.2793,1.5709,1.6053,29.0149,0.026,7.8686,0.16,2e-05,L,,,
9968431,0.302266,0.302211,0.302238,0.999818,273,2.8,1.7,7.3,2.3,16.08,0.32,323,7.4,2.2,47.0,7.5,16.04,0.38,3.3083,3.4584,6.666,0.0295,5.9893,3.3089,3.4607,6.588,0.0191,9.3307,0.06,0.00018,,,5.0,
9972307,0.598584,0.598576,0.59858,0.999987,268,1.8,0.9,1.9,0.9,15.79,0.45,120,3.1,1.3,3.1,1.3,15.66,0.5,1.6706,1.7072,27.356,0.0343,7.0956,1.6706,1.6761,181.8182,0.0444,7.4341,0.05,1e-05,,Z,8.0,period
9979905,0.338739,0.338739,0.338739,1.0,457,7.9,2.5,7.9,2.5,14.72,0.46,220,11.3,2.3,11.3,2.3,14.69,0.69,2.9521,2.986,29.5072,0.0354,19.9321,2.9521,2.9788,37.5023,0.0051,20.0293,0.23,0.0,,,5.0,
9980782,0.312339,0.312337,0.312338,0.999994,505,1.3,1.0,1.4,1.0,15.56,0.4,272,6.7,2.0,6.8,2.0,15.55,0.4,3.2016,3.2355,29.5159,0.0304,16.3083,3.2017,3.2998,10.1926,0.0117,21.5958,0.0,1e-05,,,5.0,
9983939,0.448081,0.448054,0.448068,0.99994,466,10.4,2.3,12.2,2.6,15.2,0.37,69,2.5,1.5,3.2,1.5,15.22,0.28,2.2317,2.2656,29.5465,0.0439,17.9771,2.2319,2.2374,179.6945,0.0276,8.0367,0.09,6e-05,,,5.0,
9984569,0.348742,0.348744,0.348743,1.000006,478,2.2,1.1,2.2,1.2,16.64,0.39,221,43.0,5.9,42.9,5.9,16.67,0.53,2.8674,2.9534,11.6333,0.0119,8.7689,2.8674,2.9365,14.4823,0.0074,19.5322,0.14,1e-05,,,5.0,
9987252,0.55455,0.554549,0.55455,0.999998,404,2.5,1.2,2.5,1.2,16.1,0.67,221,30.9,3.6,30.9,3.8,16.13,1.04,1.8033,1.8399,27.3224,0.0713,13.8139,1.8033,1.8697,15.0421,0.0076,13.5285,0.37,0.0,,,5.0,
10030349,0.545073,0.545074,0.545074,1.000002,255,8.7,2.1,8.7,2.1,14.76,0.75,901,34.2,4.4,34.2,4.4,14.68,0.82,1.8346,1.9187,11.8984,0.0863,7.2172,1.8346,1.9187,11.8984,0.0209,6.9202,0.07,0.0,,,5.0,
10064356,0.628286,0.628279,0.628283,0.999989,291,2.0,1.0,2.0,1.0,16.09,0.53,316,4.8,1.7,5.2,1.6,16.07,0.5,1.5916,1.5945,352.1127,0.1887,15.494,1.5917,1.6509,16.8762,0.0215,15.023,0.03,1e-05,,,5.0,
10066464,0.664979,0.664969,0.664974,0.999985,274,3.2,1.2,3.2,1.1,15.67,0.43,262,10.4,2.6,11.8,2.6,15.69,0.67,1.5038,1.5404,27.3038,0.1258,12.1527,1.5038,1.5087,205.3388,0.0098,17.3235,0.24,2e-05,,,5.0,
10085065,0.33749,0.337492,0.337491,1.000006,444,4.1,1.4,4.2,1.5,14.73,0.4,205,1.6,1.2,1.6,1.3,14.67,0.59,2.963,2.9658,357.7818,0.086,23.7726,2.963,2.9842,47.1809,0.0084,29.8352,0.19,1e-05,,,5.0,
10141859,0.688583,0.688592,0.688587,1.000013,484,1.7,1.2,2.5,1.3,14.88,0.8,275,5.1,1.5,7.0,1.6,14.83,0.81,1.4523,1.4859,29.6912,0.0919,10.0688,1.4522,1.4859,29.7265,0.0175,20.5105,0.01,1e-05,,,5.0,
10256108,0.472752,0.472754,0.472753,1.000004,291,2.8,1.5,2.7,1.5,15.0,1.13,122,5.2,1.5,4.3,1.7,15.17,0.85,2.1153,2.1715,17.773,0.0749,9.6011,2.1153,2.1715,17.773,0.0349,17.9612,0.28,0.0,,,5.0,
10256156,0.541256,0.541259,0.541258,1.000006,304,1.1,0.8,1.1,0.8,16.39,0.83,864,11.8,2.1,11.7,2.1,16.25,1.18,1.8476,1.8504,356.5062,0.0741,9.3477,1.8475,1.9251,12.8924,0.0259,11.3274,0.35,1e-05,,,5.0,
10260828,0.380655,0.380643,0.380649,0.999968,280,5.3,2.2,5.5,2.1,15.75,0.35,862,77.3,7.4,79.7,8.0,15.7,0.49,2.6271,2.6976,14.1653,0.0328,9.7681,2.6271,2.6306,284.495,0.0038,25.5513,0.14,3e-05,,,5.0,
10420063,0.487395,0.487394,0.487394,0.999998,488,67.9,4.2,66.2,4.2,13.99,0.97,65,19.5,3.7,19.5,3.7,14.13,0.68,2.0517,2.0857,29.4421,0.0421,10.4333,2.0517,2.1007,20.4207,0.0899,22.549,0.29,0.0,,,5.0,
10480983,0.328111,0.328122,0.328117,1.000034,515,0.5,0.7,0.7,0.7,16.29,0.4,271,14.2,1.4,16.6,1.8,16.25,0.38,3.0477,3.0505,357.1429,0.1091,32.432,3.0476,3.0688,47.3821,0.0068,12.6908,0.02,3e-05,,,5.0,
10481905,0.48472,0.484775,0.484748,1.000113,510,18.1,2.6,38.6,4.2,15.11,0.71,266,81.1,6.6,151.5,8.1,14.97,0.81,2.063,2.097,29.4898,0.0528,11.9191,2.0628,2.1229,16.65,0.0375,52.4063,0.1,0.00011,,,5.0,
10488093,0.561027,0.561024,0.561026,0.999995,495,4.3,2.1,4.2,2.1,14.61,0.66,221,4.5,1.3,5.8,1.3,14.62,0.98,1.7824,1.7852,357.7818,0.1712,20.2004,1.7825,1.804,46.4145,0.0043,10.4797,0.32,1e-05,,,5.0,
10494061,0.57599,0.575984,0.575987,0.99999,256,1.4,1.0,1.4,1.1,15.83,0.55,545,18.6,2.9,18.8,2.9,15.75,0.54,1.7361,1.7389,357.1429,0.0883,7.0361,1.7362,1.7498,73.0727,0.0048,13.0216,0.01,1e-05,,,5.0,
10503746,0.573563,0.57357,0.573567,1.000012,264,12.8,2.7,13.7,2.7,14.87,0.83,526,8.1,1.9,8.6,1.9,14.93,0.73,1.7435,1.7576,70.9471,0.07,7.171,1.7435,1.7572,72.7537,0.0058,13.1478,0.1,1e-05,L,,,
10517655,0.528073,0.528081,0.528077,1.000015,411,2.7,1.2,2.7,1.2,16.37,0.7,240,44.7,5.1,46.2,4.9,16.43,0.65,1.8937,1.9275,29.529,0.0478,8.2079,1.8936,1.8991,182.1494,0.0149,11.2386,0.05,2e-05,,,5.0,
10575954,0.61381,0.613819,0.613814,1.000015,335,3.4,1.5,3.7,1.3,14.78,0.9,237,11.5,2.0,12.9,2.1,14.72,0.88,1.6292,1.632,356.5062,0.1276,22.2366,1.6291,1.6346,182.6484,0.0154,17.229,0.02,1e-05,,,5.0,
10578950,0.336025,0.336028,0.336026,1.000009,428,4.7,2.1,5.0,2.0,14.72,0.38,236,4.2,1.9,4.4,1.9,14.68,0.38,2.976,3.0098,29.6033,0.0389,17.0199,2.9759,2.9814,182.6484,0.0198,13.4405,0.0,1e-05,,,5.0,
10662468,0.44518,0.445167,0.445174,0.999971,301,21.3,3.6,21.8,3.8,14.36,0.29,858,4.9,1.8,6.8,2.1,14.37,0.44,2.2463,2.3425,10.3934,0.0216,7.146,2.2463,2.2512,207.0393,0.001,10.763,0.15,3e-05,,,5.0,
10814742,0.462687,0.462683,0.462685,0.999991,257,26.8,2.5,27.2,2.7,14.99,0.9,76,39.9,4.3,40.7,4.2,15.13,0.62,2.1613,2.2185,17.4749,0.0711,6.126,2.1613,2.2405,12.6295,0.0262,7.831,0.28,1e-05,,,5.0,
10890118,0.641441,0.641438,0.641439,0.999995,468,1.0,0.9,1.0,0.9,15.65,0.96,243,6.8,1.8,6.9,1.7,15.6,0.96,1.559,1.5929,29.529,0.1379,11.9971,1.559,1.5645,182.9826,0.0174,11.4184,0.0,0.0,,,5.0,
10926207,0.781248,0.781247,0.781248,0.999999,279,2.0,1.2,2.0,1.2,15.47,0.46,67,2.3,1.4,2.3,1.4,15.43,0.39,1.28,1.3166,27.3486,0.0778,5.7185,1.28,1.2828,355.2398,0.0881,14.482,0.07,0.0,,Z,9.0,amp
10930979,0.538044,0.538049,0.538046,1.000009,309,1.4,1.0,1.3,0.9,15.4,0.94,501,4.8,1.5,5.1,1.5,15.4,0.91,1.8586,1.9321,13.6036,0.0962,10.5913,1.8586,1.9306,13.8744,0.0336,14.1935,0.03,1e-05,,,5.0,
10954700,0.594403,0.594391,0.594397,0.99998,422,4.8,1.5,4.8,1.5,15.87,0.7,194,138.3,6.1,140.6,6.3,15.89,0.96,1.6824,1.6852,355.8719,0.1406,15.252,1.6824,1.6879,180.8318,0.0051,7.2648,0.26,2e-05,,,5.0,
10957462,0.540006,0.540011,0.540008,1.000009,437,1.4,1.0,1.7,0.9,15.15,0.91,231,7.0,1.7,7.3,1.5,15.13,0.85,1.8518,1.8858,29.4247,0.0644,9.8981,1.8518,1.9273,13.2494,0.0219,11.6761,0.06,1e-05,,,5.0,
10980498,0.278969,0.278971,0.27897,1.000007,309,1.1,1.0,1.1,0.9,15.94,0.33,229,8.8,2.8,8.8,2.9,15.83,0.36,3.5846,3.5874,357.1429,0.0804,29.0508,3.5846,3.5901,182.8154,0.017,23.2519,0.03,1e-05,,,5.0,
11214551,0.58324,0.583243,0.583242,1.000005,276,1.3,0.9,1.2,0.9,15.58,1.12,235,9.3,1.7,11.6,1.8,15.45,1.49,1.7146,1.7511,27.3336,0.0651,6.6612,1.7146,1.7202,177.305,0.0068,10.7982,0.37,1e-05,,,5.0,
11215595,0.54696,0.546943,0.546952,0.999969,338,3.8,1.3,4.2,1.5,15.77,0.87,65,30.7,2.3,27.1,2.8,15.95,0.58,1.8283,1.8623,29.3902,0.0582,7.6094,1.8283,1.8971,14.5465,0.036,5.2378,0.29,3e-05,,,5.0,
11224124,0.580491,0.580476,0.580483,0.999974,318,1.6,1.0,1.7,1.1,16.24,0.67,356,3.6,1.6,3.8,1.6,16.3,0.45,1.7227,1.7537,32.2841,0.0779,7.0265,1.7227,1.729,158.1028,0.0039,8.786,0.22,3e-05,,Z,6.0,period
11293454,0.568606,0.568598,0.568602,0.999986,307,8.2,2.2,8.5,2.3,15.25,0.62,511,51.6,5.2,53.1,5.1,15.26,0.83,1.7587,1.7947,27.7739,0.0532,7.6877,1.7587,1.8401,12.2933,0.0049,7.2223,0.21,1e-05,,,5.0,
11296138,0.618447,0.618464,0.618456,1.000027,263,14.5,2.8,16.1,2.8,14.71,0.49,293,16.9,2.7,18.8,2.8,14.65,0.53,1.617,1.6398,43.8116,0.0742,5.4876,1.6169,1.693,13.1423,0.0304,4.2632,0.04,3e-05,L,,,
11303365,0.282035,0.282029,0.282032,0.999979,285,2.9,1.1,3.8,1.4,15.34,0.42,230,12.3,2.4,18.6,2.7,15.23,0.6,3.5457,3.5795,29.5247,0.0233,9.3467,3.5457,3.6276,12.2205,0.0016,9.004,0.18,2e-05,,,5.0,
11366353,0.266815,0.266816,0.266816,1.000004,260,20.5,2.6,21.7,3.0,14.15,0.37,178,2.5,1.4,2.5,1.4,14.06,0.4,3.7479,3.7846,27.2814,0.0541,28.9419,3.7479,3.7534,180.9955,0.0128,16.7094,0.03,0.0,,,5.0,
11372153,0.454632,0.454634,0.454633,1.000004,267,1.7,1.0,2.1,1.0,15.43,1.19,591,9.9,2.2,9.2,2.3,15.36,1.14,2.1996,2.2024,355.2398,0.1081,7.9285,2.1996,2.298,10.1605,0.0198,9.5403,0.05,0.0,,,5.0,
11448655,0.486903,0.486894,0.486898,0.999982,257,1.4,0.9,1.7,0.9,16.05,0.88,120,26.2,2.5,27.9,2.7,16.01,0.84,2.0538,2.0905,27.2665,0.1267,10.9653,2.0538,2.0781,41.2967,0.0266,11.9588,0.04,2e-05,,,5.0,
11491234,0.597835,0.597835,0.597835,1.0,263,2.7,1.2,2.7,1.2,14.83,1.0,278,6.1,2.1,6.1,2.1,14.68,1.34,1.6727,1.7165,22.8415,0.0797,10.4745,1.6727,1.6781,183.8235,0.0063,13.8124,0.34,0.0,,,5.0,
11597683,0.533543,0.533546,0.533544,1.000006,263,1.4,1.0,1.3,1.0,15.73,0.81,291,4.7,1.6,5.8,1.6,15.65,0.8,1.8743,1.9081,29.5465,0.1043,9.441,1.8743,1.9385,15.5678,0.0392,18.2936,0.01,1e-05,,,5.0,
11636398,0.386754,0.386761,0.386758,1.000018,257,0.9,0.8,1.1,0.9,15.72,0.43,631,7.2,2.1,8.0,2.3,15.72,0.58,2.5856,2.6224,27.222,0.0297,7.2743,2.5856,2.5912,179.3722,0.0025,18.0683,0.15,2e-05,,,5.0,
11688186,0.62516,0.625147,0.625154,0.999979,298,9.8,1.6,10.0,1.6,15.31,0.7,132,18.0,3.1,19.4,3.1,15.35,0.6,1.5996,1.6431,22.9859,0.0816,7.7371,1.5996,1.6024,354.6099,0.0696,16.841,0.1,2e-05,,,5.0,
11857301,0.550273,0.550352,0.550312,1.000144,269,14.6,1.9,43.4,4.0,15.21,0.8,473,38.6,3.5,160.3,8.5,15.3,0.68,1.8173,1.8684,19.5714,0.1227,6.1386,1.817,1.8204,291.9708,0.0073,9.9318,0.12,0.00014,,,5.0,
11953092,0.323151,0.323153,0.323152,1.000006,256,3.7,1.9,3.7,1.8,15.02,0.33,465,2.4,1.4,2.6,1.5,14.96,0.32,3.0945,3.1284,29.5334,0.0219,8.4815,3.0945,3.0979,294.9853,0.0071,18.5236,0.01,1e-05,,L,5.0,period
12105672,0.484188,0.484192,0.48419,1.000008,254,1.0,0.9,1.6,0.9,15.23,1.05,559,6.0,1.7,6.7,1.8,15.15,1.04,2.0653,2.1194,18.5014,0.0452,5.8007,2.0653,2.0966,31.954,0.0282,27.2066,0.01,1e-05,,,5.0,
12502187,0.526895,0.526896,0.526896,1.000002,256,4.0,2.0,4.6,2.0,14.79,1.09,221,4.7,1.6,4.7,1.6,14.67,1.4,1.8979,1.9503,19.084,0.1121,8.4252,1.8979,1.9503,19.0785,0.0176,21.4967,0.31,0.0,,,5.0,
12696409,0.526731,0.526728,0.52673,0.999994,264,23.9,1.9,23.7,1.9,14.35,0.99,272,11.1,2.5,11.1,2.4,14.27,1.27,1.8985,1.9351,27.3,0.1091,11.0125,1.8985,1.952,18.7003,0.0201,23.3287,0.28,1e-05,,,5.0,
13112616,0.652675,0.652709,0.652692,1.000052,387,2.2,1.4,2.8,1.6,15.16,0.4,421,5.7,2.0,9.1,2.8,15.25,0.55,1.5322,1.591,16.988,0.0929,8.3464,1.5321,1.5908,17.0343,0.0063,7.4785,0.15,5e-05,,,5.0,
13423223,0.634672,0.634669,0.63467,0.999995,254,0.9,0.8,0.9,0.8,16.21,0.71,872,17.9,2.3,17.8,2.2,16.07,1.04,1.5756,1.6182,23.4659,0.0941,4.5074,1.5756,1.6242,20.5698,0.0031,14.0047,0.33,0.0,,,5.0,
14229885,0.600104,0.600114,0.600109,1.000017,260,2.5,1.2,2.5,1.4,14.59,0.99,614,4.1,1.5,6.9,1.7,14.55,0.97,1.6664,1.6796,75.815,0.133,7.4706,1.6663,1.6708,224.4669,0.0021,7.7117,0.02,2e-05,L,,,
15074884,0.637853,0.637848,0.63785,0.999992,263,1.1,0.8,1.0,0.8,15.59,0.76,804,8.3,2.0,9.3,2.0,15.51,1.1,1.5678,1.6017,29.4551,0.058,6.1424,1.5678,1.6121,22.5836,0.0031,18.4792,0.34,1e-05,,,5.0,
15075296,0.524657,0.524659,0.524658,1.000004,266,1.0,0.8,1.0,0.8,15.79,1.04,1028,6.6,2.2,7.1,2.3,15.65,1.38,1.906,1.9229,59.0493,0.0851,6.2268,1.906,1.9544,20.674,0.011,25.3646,0.34,0.0,L,,,
15802998,0.681302,0.681288,0.681295,0.999979,337,7.0,1.5,7.1,1.5,15.02,0.72,535,32.3,3.7,36.9,4.1,14.97,0.74,1.4678,1.5377,14.3082,0.0905,0.0,1.4678,1.5376,14.3256,0.0438,0.3549,0.02,2e-05,,,5.0,
16483679,0.646463,0.646457,0.64646,0.999991,262,2.0,1.3,1.8,1.1,14.61,0.93,442,5.4,1.7,7.1,1.9,14.49,1.31,1.5469,1.6193,13.8102,0.1497,3.6271,1.5469,1.5764,33.9386,0.002,13.4817,0.38,1e-05,,,5.0,
16494763,0.441664,0.441659,0.441662,0.999989,252,27.1,3.8,27.6,3.7,14.48,0.75,511,74.5,6.4,78.8,6.3,14.36,1.04,2.2642,2.3164,19.1333,0.0948,4.6787,2.2642,2.27,171.5266,0.0008,8.4116,0.29,1e-05,,,5.0,
16901059,0.320975,0.320972,0.320974,0.999991,313,3.7,1.6,3.7,1.6,16.14,0.43,677,4.4,1.2,4.7,1.3,16.19,0.4,3.1155,3.1522,27.2702,0.0148,7.8397,3.1155,3.1291,73.7463,0.0055,19.9622,0.03,1e-05,,,5.0,
16968703,0.824294,0.82429,0.824292,0.999995,317,0.7,0.8,0.7,0.8,15.84,0.48,516,54.9,1.8,54.9,1.8,15.89,0.68,1.2132,1.2427,33.8409,0.0524,6.6217,1.2132,1.2187,181.9836,0.0032,9.11,0.2,0.0,,,5.0,
16971175,0.589631,0.589631,0.589631,1.0,288,6.9,1.9,6.9,1.9,14.18,0.6,522,3.3,1.3,3.3,1.3,14.15,0.9,1.696,1.7665,14.1733,0.0685,9.4735,1.696,1.707,90.8678,0.0026,13.6849,0.3,0.0,,,5.0,
16983422,0.581531,0.581519,0.581525,0.999979,260,5.6,1.4,5.9,1.4,14.97,0.58,493,31.4,3.3,34.8,3.6,14.94,0.85,1.7196,1.7873,14.7634,0.033,5.3973,1.7196,1.7305,91.8274,0.006,13.4865,0.27,2e-05,,,5.0,
16991760,0.549098,0.549096,0.549097,0.999996,260,21.3,2.9,21.4,2.9,15.13,0.75,554,36.3,3.7,35.8,3.7,15.05,1.08,1.8212,1.8889,14.7634,0.085,6.6661,1.8212,1.832,92.2509,0.0022,11.0106,0.33,0.0,,,5.0,
17005824,0.587735,0.587738,0.587736,1.000005,276,2.5,1.4,2.5,1.4,15.46,1.02,558,7.7,1.9,8.5,1.9,15.27,1.46,1.7014,1.7692,14.7558,0.0776,6.7884,1.7014,1.7124,91.3659,0.0038,13.7202,0.44,1e-05,,,5.0,
17009525,0.569504,0.56951,0.569507,1.000011,517,1.1,0.9,1.2,0.9,16.27,0.56,237,15.2,2.6,15.5,2.7,16.31,0.82,1.7559,1.7898,29.4811,0.063,13.2146,1.7559,1.7649,111.3586,0.0082,11.9255,0.26,1e-05,,,5.0,
17082877,0.358479,0.358483,0.358481,1.000011,485,1.2,1.0,1.2,1.0,16.33,0.3,432,10.4,2.4,10.6,2.4,16.42,0.49,2.7896,2.8235,29.4724,0.0262,21.001,2.7895,2.7924,350.2627,0.0253,26.8748,0.19,1e-05,,,5.0,
17151564,0.473619,0.473626,0.473622,1.000015,599,2.1,1.1,2.0,1.1,15.83,1.13,430,7.3,2.2,14.3,2.1,15.79,1.07,2.1114,2.1657,18.4128,0.0925,22.6263,2.1114,2.1657,18.4196,0.0157,20.4438,0.06,1e-05,,,5.0,
17181303,0.536573,0.536572,0.536572,0.999998,556,2.6,1.4,2.8,1.3,15.21,1.04,285,10.7,2.1,10.7,2.1,15.06,1.4,1.8637,1.9346,14.0964,0.0658,10.2583,1.8637,1.9332,14.375,0.032,16.048,0.36,0.0,,,5.0,
17185566,0.61416,0.614169,0.614164,1.000015,542,3.2,1.5,3.2,1.4,15.34,0.4,629,6.2,1.9,7.1,1.9,15.24,0.42,1.6282,1.662,29.5814,0.0387,14.7533,1.6282,1.6365,120.6273,0.0761,11.5523,0.02,1e-05,Z,,,
17216032,0.585994,0.586,0.585997,1.00001,472,5.3,1.4,5.4,1.4,15.45,0.61,667,17.5,3.0,18.3,3.0,15.35,0.66,1.7065,1.7093,355.2398,0.0408,15.6738,1.7065,1.7094,337.2681,0.0564,8.9673,0.05,1e-05,,,5.0,
17247918,0.481867,0.481865,0.481866,0.999996,362,4.9,1.8,4.9,1.8,15.83,0.74,413,41.5,4.6,41.5,4.6,15.88,0.72,2.0753,2.1092,29.4985,0.0392,7.9214,2.0753,2.1115,27.5672,0.0238,7.9255,0.02,0.0,,,5.0,
17266250,0.28381,0.283811,0.28381,1.000004,551,17.2,2.3,17.2,2.3,14.23,0.44,232,2.4,1.4,2.8,1.6,14.09,0.62,3.5235,3.5574,29.5116,0.0277,30.7598,3.5235,3.5263,349.6503,0.0302,25.7291,0.18,0.0,,,5.0,
17275627,0.537775,0.537771,0.537773,0.999993,563,7.8,2.1,8.4,2.0,15.13,0.74,474,27.7,4.8,28.2,4.8,15.08,1.0,1.8595,1.8934,29.5029,0.0502,13.095,1.8595,1.9311,13.9665,0.0201,13.1091,0.26,1e-05,,,5.0,
17302403,0.488261,0.488343,0.488302,1.000168,328,11.0,2.0,30.4,3.1,15.19,0.73,629,74.4,6.4,166.4,9.0,15.25,0.63,2.0481,2.1187,14.1653,0.0494,9.7174,2.0477,2.0703,44.3754,0.0131,17.8729,0.1,0.00017,,,5.0,
17370336,0.550877,0.550886,0.550882,1.000016,526,2.0,1.1,2.9,1.1,15.24,0.89,570,3.6,1.6,6.6,1.9,15.21,0.83,1.8153,1.8492,29.4724,0.048,13.2929,1.8153,1.8182,339.5586,0.0481,12.3252,0.06,2e-05,,Z,9.0,amp
17436807,0.573739,0.573756,0.573748,1.00003,496,2.0,1.1,2.9,1.1,15.58,0.68,390,7.1,1.8,9.9,2.5,15.52,0.64,1.743,1.7769,29.4811,0.0626,19.4345,1.7429,1.7457,355.8719,0.0431,8.5622,0.04,3e-05,,,5.0,
17452152,0.538108,0.5381,0.538104,0.999985,549,1.4,0.9,2.4,0.9,15.61,0.96,414,6.6,1.8,8.8,1.9,15.53,0.94,1.8584,1.8922,29.5116,0.0869,13.2508,1.8584,1.9305,13.8591,0.0207,14.4512,0.02,1e-05,,,5.0,
17475914,0.539073,0.539089,0.539081,1.00003,333,3.8,1.6,6.7,1.8,15.48,0.85,249,31.2,3.7,35.2,3.6,15.42,1.2,1.855,1.9288,13.5492,0.0934,11.2063,1.855,1.9289,13.5373,0.0188,13.2301,0.35,3e-05,,,5.0,
17476779,0.556607,0.556604,0.556606,0.999995,291,12.9,1.7,12.9,1.7,14.41,0.77,465,5.4,1.2,4.6,1.3,14.39,0.79,1.7966,1.8332,27.3299,0.0494,11.3234,1.7966,1.7995,346.0208,0.0116,14.5339,0.02,1e-05,,,5.0,
17508928,0.513683,0.513686,0.513684,1.000006,552,0.9,0.8,1.0,0.8,15.69,0.96,277,6.7,2.0,7.2,2.0,15.56,1.34,1.9467,1.9806,29.5596,0.0504,13.4941,1.9467,1.9747,35.7079,0.0178,23.7675,0.38,1e-05,,,5.0,
17544856,0.614297,0.614296,0.614296,0.999998,533,9.6,2.0,9.5,2.1,14.73,0.59,537,20.9,3.4,20.9,3.4,14.78,0.77,1.6279,1.6618,29.5072,0.0408,10.6021,1.6279,1.6327,206.3983,0.0063,10.3555,0.18,0.0,,,5.0,
